var1(t-12),var2(t-12),var3(t-12),var1(t-11),var2(t-11),var3(t-11),var1(t-10),var2(t-10),var3(t-10),var1(t-9),var2(t-9),var3(t-9),var1(t-8),var2(t-8),var3(t-8),var1(t-7),var2(t-7),var3(t-7),var1(t-6),var2(t-6),var3(t-6),var1(t-5),var2(t-5),var3(t-5),var1(t-4),var2(t-4),var3(t-4),var1(t-3),var2(t-3),var3(t-3),var1(t-2),var2(t-2),var3(t-2),var1(t-1),var2(t-1),var3(t-1),var1(t),var2(t),var3(t),var1(t+1),var2(t+1),var3(t+1),var1(t+2),var2(t+2),var3(t+2),var1(t+3),var2(t+3),var3(t+3),var1(t+4),var2(t+4),var3(t+4),var1(t+5),var2(t+5),var3(t+5),var2(t+6),var3(t+6),var1(t+6)
13.388889,3.113067,0.0,13.388889,3.0913942,0.0,13.444445,3.0666468,0.0,13.5,3.0393224,0.0,13.555555,3.009882,0.0,13.555555,2.9787478,0.0,13.555555,2.9463038,0.0,13.611111,2.9128973,0.0,13.611111,2.87884,0.0,13.388889,2.8444092,0.0,13.0,2.8098505,0.0,12.888889,2.7753792,0.0,12.888889,2.7411828,0.0,13.055555,2.707423,0.0,13.166667,2.674238,0.0,12.944445,2.6417437,0.0,12.444445,2.610037,0.0,12.666667,2.5791974,0.0,2.5492873,0.0,12.388889
13.388889,3.0913942,0.0,13.444445,3.0666468,0.0,13.5,3.0393224,0.0,13.555555,3.009882,0.0,13.555555,2.9787478,0.0,13.555555,2.9463038,0.0,13.611111,2.9128973,0.0,13.611111,2.87884,0.0,13.388889,2.8444092,0.0,13.0,2.8098505,0.0,12.888889,2.7753792,0.0,12.888889,2.7411828,0.0,13.055555,2.707423,0.0,13.166667,2.674238,0.0,12.944445,2.6417437,0.0,12.444445,2.610037,0.0,12.666667,2.5791974,0.0,12.388889,2.5492873,0.0,2.520356,0.0,11.944445
13.444445,3.0666468,0.0,13.5,3.0393224,0.0,13.555555,3.009882,0.0,13.555555,2.9787478,0.0,13.555555,2.9463038,0.0,13.611111,2.9128973,0.0,13.611111,2.87884,0.0,13.388889,2.8444092,0.0,13.0,2.8098505,0.0,12.888889,2.7753792,0.0,12.888889,2.7411828,0.0,13.055555,2.707423,0.0,13.166667,2.674238,0.0,12.944445,2.6417437,0.0,12.444445,2.610037,0.0,12.666667,2.5791974,0.0,12.388889,2.5492873,0.0,11.944445,2.520356,0.0,2.4924397,0.0,11.611111
13.5,3.0393224,0.0,13.555555,3.009882,0.0,13.555555,2.9787478,0.0,13.555555,2.9463038,0.0,13.611111,2.9128973,0.0,13.611111,2.87884,0.0,13.388889,2.8444092,0.0,13.0,2.8098505,0.0,12.888889,2.7753792,0.0,12.888889,2.7411828,0.0,13.055555,2.707423,0.0,13.166667,2.674238,0.0,12.944445,2.6417437,0.0,12.444445,2.610037,0.0,12.666667,2.5791974,0.0,12.388889,2.5492873,0.0,11.944445,2.520356,0.0,11.611111,2.4924397,0.0,2.4655633,0.0,11.333333
13.555555,3.009882,0.0,13.555555,2.9787478,0.0,13.555555,2.9463038,0.0,13.611111,2.9128973,0.0,13.611111,2.87884,0.0,13.388889,2.8444092,0.0,13.0,2.8098505,0.0,12.888889,2.7753792,0.0,12.888889,2.7411828,0.0,13.055555,2.707423,0.0,13.166667,2.674238,0.0,12.944445,2.6417437,0.0,12.444445,2.610037,0.0,12.666667,2.5791974,0.0,12.388889,2.5492873,0.0,11.944445,2.520356,0.0,11.611111,2.4924397,0.0,11.333333,2.4655633,0.0,2.4397418,0.0,11.166667
13.555555,2.9787478,0.0,13.555555,2.9463038,0.0,13.611111,2.9128973,0.0,13.611111,2.87884,0.0,13.388889,2.8444092,0.0,13.0,2.8098505,0.0,12.888889,2.7753792,0.0,12.888889,2.7411828,0.0,13.055555,2.707423,0.0,13.166667,2.674238,0.0,12.944445,2.6417437,0.0,12.444445,2.610037,0.0,12.666667,2.5791974,0.0,12.388889,2.5492873,0.0,11.944445,2.520356,0.0,11.611111,2.4924397,0.0,11.333333,2.4655633,0.0,11.166667,2.4397418,0.0,2.414982,0.0,11.166667
13.555555,2.9463038,0.0,13.611111,2.9128973,0.0,13.611111,2.87884,0.0,13.388889,2.8444092,0.0,13.0,2.8098505,0.0,12.888889,2.7753792,0.0,12.888889,2.7411828,0.0,13.055555,2.707423,0.0,13.166667,2.674238,0.0,12.944445,2.6417437,0.0,12.444445,2.610037,0.0,12.666667,2.5791974,0.0,12.388889,2.5492873,0.0,11.944445,2.520356,0.0,11.611111,2.4924397,0.0,11.333333,2.4655633,0.0,11.166667,2.4397418,0.0,11.166667,2.414982,0.0,2.3912833,0.0,11.444445
13.611111,2.9128973,0.0,13.611111,2.87884,0.0,13.388889,2.8444092,0.0,13.0,2.8098505,0.0,12.888889,2.7753792,0.0,12.888889,2.7411828,0.0,13.055555,2.707423,0.0,13.166667,2.674238,0.0,12.944445,2.6417437,0.0,12.444445,2.610037,0.0,12.666667,2.5791974,0.0,12.388889,2.5492873,0.0,11.944445,2.520356,0.0,11.611111,2.4924397,0.0,11.333333,2.4655633,0.0,11.166667,2.4397418,0.0,11.166667,2.414982,0.0,11.444445,2.3912833,0.0,2.3686378,0.0,11.555555
13.611111,2.87884,0.0,13.388889,2.8444092,0.0,13.0,2.8098505,0.0,12.888889,2.7753792,0.0,12.888889,2.7411828,0.0,13.055555,2.707423,0.0,13.166667,2.674238,0.0,12.944445,2.6417437,0.0,12.444445,2.610037,0.0,12.666667,2.5791974,0.0,12.388889,2.5492873,0.0,11.944445,2.520356,0.0,11.611111,2.4924397,0.0,11.333333,2.4655633,0.0,11.166667,2.4397418,0.0,11.166667,2.414982,0.0,11.444445,2.3912833,0.0,11.555555,2.3686378,0.0,2.347033,0.0,11.444445
13.388889,2.8444092,0.0,13.0,2.8098505,0.0,12.888889,2.7753792,0.0,12.888889,2.7411828,0.0,13.055555,2.707423,0.0,13.166667,2.674238,0.0,12.944445,2.6417437,0.0,12.444445,2.610037,0.0,12.666667,2.5791974,0.0,12.388889,2.5492873,0.0,11.944445,2.520356,0.0,11.611111,2.4924397,0.0,11.333333,2.4655633,0.0,11.166667,2.4397418,0.0,11.166667,2.414982,0.0,11.444445,2.3912833,0.0,11.555555,2.3686378,0.0,11.444445,2.347033,0.0,2.3264518,0.0,11.333333
13.0,2.8098505,0.0,12.888889,2.7753792,0.0,12.888889,2.7411828,0.0,13.055555,2.707423,0.0,13.166667,2.674238,0.0,12.944445,2.6417437,0.0,12.444445,2.610037,0.0,12.666667,2.5791974,0.0,12.388889,2.5492873,0.0,11.944445,2.520356,0.0,11.611111,2.4924397,0.0,11.333333,2.4655633,0.0,11.166667,2.4397418,0.0,11.166667,2.414982,0.0,11.444445,2.3912833,0.0,11.555555,2.3686378,0.0,11.444445,2.347033,0.0,11.333333,2.3264518,0.0,2.3068724,0.0,11.5
12.888889,2.7753792,0.0,12.888889,2.7411828,0.0,13.055555,2.707423,0.0,13.166667,2.674238,0.0,12.944445,2.6417437,0.0,12.444445,2.610037,0.0,12.666667,2.5791974,0.0,12.388889,2.5492873,0.0,11.944445,2.520356,0.0,11.611111,2.4924397,0.0,11.333333,2.4655633,0.0,11.166667,2.4397418,0.0,11.166667,2.414982,0.0,11.444445,2.3912833,0.0,11.555555,2.3686378,0.0,11.444445,2.347033,0.0,11.333333,2.3264518,0.0,11.5,2.3068724,0.0,2.2882705,0.0,11.888889
12.888889,2.7411828,0.0,13.055555,2.707423,0.0,13.166667,2.674238,0.0,12.944445,2.6417437,0.0,12.444445,2.610037,0.0,12.666667,2.5791974,0.0,12.388889,2.5492873,0.0,11.944445,2.520356,0.0,11.611111,2.4924397,0.0,11.333333,2.4655633,0.0,11.166667,2.4397418,0.0,11.166667,2.414982,0.0,11.444445,2.3912833,0.0,11.555555,2.3686378,0.0,11.444445,2.347033,0.0,11.333333,2.3264518,0.0,11.5,2.3068724,0.0,11.888889,2.2882705,0.0,2.2706192,0.0,12.166667
13.055555,2.707423,0.0,13.166667,2.674238,0.0,12.944445,2.6417437,0.0,12.444445,2.610037,0.0,12.666667,2.5791974,0.0,12.388889,2.5492873,0.0,11.944445,2.520356,0.0,11.611111,2.4924397,0.0,11.333333,2.4655633,0.0,11.166667,2.4397418,0.0,11.166667,2.414982,0.0,11.444445,2.3912833,0.0,11.555555,2.3686378,0.0,11.444445,2.347033,0.0,11.333333,2.3264518,0.0,11.5,2.3068724,0.0,11.888889,2.2882705,0.0,12.166667,2.2706192,0.0,2.253889,0.0,12.222222
13.166667,2.674238,0.0,12.944445,2.6417437,0.0,12.444445,2.610037,0.0,12.666667,2.5791974,0.0,12.388889,2.5492873,0.0,11.944445,2.520356,0.0,11.611111,2.4924397,0.0,11.333333,2.4655633,0.0,11.166667,2.4397418,0.0,11.166667,2.414982,0.0,11.444445,2.3912833,0.0,11.555555,2.3686378,0.0,11.444445,2.347033,0.0,11.333333,2.3264518,0.0,11.5,2.3068724,0.0,11.888889,2.2882705,0.0,12.166667,2.2706192,0.0,12.222222,2.253889,0.0,2.2380497,0.0,12.277778
12.944445,2.6417437,0.0,12.444445,2.610037,0.0,12.666667,2.5791974,0.0,12.388889,2.5492873,0.0,11.944445,2.520356,0.0,11.611111,2.4924397,0.0,11.333333,2.4655633,0.0,11.166667,2.4397418,0.0,11.166667,2.414982,0.0,11.444445,2.3912833,0.0,11.555555,2.3686378,0.0,11.444445,2.347033,0.0,11.333333,2.3264518,0.0,11.5,2.3068724,0.0,11.888889,2.2882705,0.0,12.166667,2.2706192,0.0,12.222222,2.253889,0.0,12.277778,2.2380497,0.0,2.2230694,0.0,12.333333
12.444445,2.610037,0.0,12.666667,2.5791974,0.0,12.388889,2.5492873,0.0,11.944445,2.520356,0.0,11.611111,2.4924397,0.0,11.333333,2.4655633,0.0,11.166667,2.4397418,0.0,11.166667,2.414982,0.0,11.444445,2.3912833,0.0,11.555555,2.3686378,0.0,11.444445,2.347033,0.0,11.333333,2.3264518,0.0,11.5,2.3068724,0.0,11.888889,2.2882705,0.0,12.166667,2.2706192,0.0,12.222222,2.253889,0.0,12.277778,2.2380497,0.0,12.333333,2.2230694,0.0,2.2089152,0.0,12.388889
12.666667,2.5791974,0.0,12.388889,2.5492873,0.0,11.944445,2.520356,0.0,11.611111,2.4924397,0.0,11.333333,2.4655633,0.0,11.166667,2.4397418,0.0,11.166667,2.414982,0.0,11.444445,2.3912833,0.0,11.555555,2.3686378,0.0,11.444445,2.347033,0.0,11.333333,2.3264518,0.0,11.5,2.3068724,0.0,11.888889,2.2882705,0.0,12.166667,2.2706192,0.0,12.222222,2.253889,0.0,12.277778,2.2380497,0.0,12.333333,2.2230694,0.0,12.388889,2.2089152,0.0,2.1955545,0.0,12.444445
12.388889,2.5492873,0.0,11.944445,2.520356,0.0,11.611111,2.4924397,0.0,11.333333,2.4655633,0.0,11.166667,2.4397418,0.0,11.166667,2.414982,0.0,11.444445,2.3912833,0.0,11.555555,2.3686378,0.0,11.444445,2.347033,0.0,11.333333,2.3264518,0.0,11.5,2.3068724,0.0,11.888889,2.2882705,0.0,12.166667,2.2706192,0.0,12.222222,2.253889,0.0,12.277778,2.2380497,0.0,12.333333,2.2230694,0.0,12.388889,2.2089152,0.0,12.444445,2.1955545,0.0,2.1829536,0.0,12.5
11.944445,2.520356,0.0,11.611111,2.4924397,0.0,11.333333,2.4655633,0.0,11.166667,2.4397418,0.0,11.166667,2.414982,0.0,11.444445,2.3912833,0.0,11.555555,2.3686378,0.0,11.444445,2.347033,0.0,11.333333,2.3264518,0.0,11.5,2.3068724,0.0,11.888889,2.2882705,0.0,12.166667,2.2706192,0.0,12.222222,2.253889,0.0,12.277778,2.2380497,0.0,12.333333,2.2230694,0.0,12.388889,2.2089152,0.0,12.444445,2.1955545,0.0,12.5,2.1829536,0.0,2.1710796,0.0,12.388889
11.611111,2.4924397,0.0,11.333333,2.4655633,0.0,11.166667,2.4397418,0.0,11.166667,2.414982,0.0,11.444445,2.3912833,0.0,11.555555,2.3686378,0.0,11.444445,2.347033,0.0,11.333333,2.3264518,0.0,11.5,2.3068724,0.0,11.888889,2.2882705,0.0,12.166667,2.2706192,0.0,12.222222,2.253889,0.0,12.277778,2.2380497,0.0,12.333333,2.2230694,0.0,12.388889,2.2089152,0.0,12.444445,2.1955545,0.0,12.5,2.1829536,0.0,12.388889,2.1710796,0.0,2.1599,0.0,11.777778
11.333333,2.4655633,0.0,11.166667,2.4397418,0.0,11.166667,2.414982,0.0,11.444445,2.3912833,0.0,11.555555,2.3686378,0.0,11.444445,2.347033,0.0,11.333333,2.3264518,0.0,11.5,2.3068724,0.0,11.888889,2.2882705,0.0,12.166667,2.2706192,0.0,12.222222,2.253889,0.0,12.277778,2.2380497,0.0,12.333333,2.2230694,0.0,12.388889,2.2089152,0.0,12.444445,2.1955545,0.0,12.5,2.1829536,0.0,12.388889,2.1710796,0.0,11.777778,2.1599,0.0,2.1493816,0.0,11.555555
11.166667,2.4397418,0.0,11.166667,2.414982,0.0,11.444445,2.3912833,0.0,11.555555,2.3686378,0.0,11.444445,2.347033,0.0,11.333333,2.3264518,0.0,11.5,2.3068724,0.0,11.888889,2.2882705,0.0,12.166667,2.2706192,0.0,12.222222,2.253889,0.0,12.277778,2.2380497,0.0,12.333333,2.2230694,0.0,12.388889,2.2089152,0.0,12.444445,2.1955545,0.0,12.5,2.1829536,0.0,12.388889,2.1710796,0.0,11.777778,2.1599,0.0,11.555555,2.1493816,0.0,2.139493,0.0,11.444445
11.166667,2.414982,0.0,11.444445,2.3912833,0.0,11.555555,2.3686378,0.0,11.444445,2.347033,0.0,11.333333,2.3264518,0.0,11.5,2.3068724,0.0,11.888889,2.2882705,0.0,12.166667,2.2706192,0.0,12.222222,2.253889,0.0,12.277778,2.2380497,0.0,12.333333,2.2230694,0.0,12.388889,2.2089152,0.0,12.444445,2.1955545,0.0,12.5,2.1829536,0.0,12.388889,2.1710796,0.0,11.777778,2.1599,0.0,11.555555,2.1493816,0.0,11.444445,2.139493,0.0,2.130203,0.0,11.388889
11.444445,2.3912833,0.0,11.555555,2.3686378,0.0,11.444445,2.347033,0.0,11.333333,2.3264518,0.0,11.5,2.3068724,0.0,11.888889,2.2882705,0.0,12.166667,2.2706192,0.0,12.222222,2.253889,0.0,12.277778,2.2380497,0.0,12.333333,2.2230694,0.0,12.388889,2.2089152,0.0,12.444445,2.1955545,0.0,12.5,2.1829536,0.0,12.388889,2.1710796,0.0,11.777778,2.1599,0.0,11.555555,2.1493816,0.0,11.444445,2.139493,0.0,11.388889,2.130203,0.0,2.1214812,0.0,11.388889
11.555555,2.3686378,0.0,11.444445,2.347033,0.0,11.333333,2.3264518,0.0,11.5,2.3068724,0.0,11.888889,2.2882705,0.0,12.166667,2.2706192,0.0,12.222222,2.253889,0.0,12.277778,2.2380497,0.0,12.333333,2.2230694,0.0,12.388889,2.2089152,0.0,12.444445,2.1955545,0.0,12.5,2.1829536,0.0,12.388889,2.1710796,0.0,11.777778,2.1599,0.0,11.555555,2.1493816,0.0,11.444445,2.139493,0.0,11.388889,2.130203,0.0,11.388889,2.1214812,0.0,2.1132982,0.0,11.611111
11.444445,2.347033,0.0,11.333333,2.3264518,0.0,11.5,2.3068724,0.0,11.888889,2.2882705,0.0,12.166667,2.2706192,0.0,12.222222,2.253889,0.0,12.277778,2.2380497,0.0,12.333333,2.2230694,0.0,12.388889,2.2089152,0.0,12.444445,2.1955545,0.0,12.5,2.1829536,0.0,12.388889,2.1710796,0.0,11.777778,2.1599,0.0,11.555555,2.1493816,0.0,11.444445,2.139493,0.0,11.388889,2.130203,0.0,11.388889,2.1214812,0.0,11.611111,2.1132982,0.0,2.1056252,0.0,11.555555
11.333333,2.3264518,0.0,11.5,2.3068724,0.0,11.888889,2.2882705,0.0,12.166667,2.2706192,0.0,12.222222,2.253889,0.0,12.277778,2.2380497,0.0,12.333333,2.2230694,0.0,12.388889,2.2089152,0.0,12.444445,2.1955545,0.0,12.5,2.1829536,0.0,12.388889,2.1710796,0.0,11.777778,2.1599,0.0,11.555555,2.1493816,0.0,11.444445,2.139493,0.0,11.388889,2.130203,0.0,11.388889,2.1214812,0.0,11.611111,2.1132982,0.0,11.555555,2.1056252,0.0,2.0984352,0.0,11.333333
11.5,2.3068724,0.0,11.888889,2.2882705,0.0,12.166667,2.2706192,0.0,12.222222,2.253889,0.0,12.277778,2.2380497,0.0,12.333333,2.2230694,0.0,12.388889,2.2089152,0.0,12.444445,2.1955545,0.0,12.5,2.1829536,0.0,12.388889,2.1710796,0.0,11.777778,2.1599,0.0,11.555555,2.1493816,0.0,11.444445,2.139493,0.0,11.388889,2.130203,0.0,11.388889,2.1214812,0.0,11.611111,2.1132982,0.0,11.555555,2.1056252,0.0,11.333333,2.0984352,0.0,2.091701,0.0,11.0
11.888889,2.2882705,0.0,12.166667,2.2706192,0.0,12.222222,2.253889,0.0,12.277778,2.2380497,0.0,12.333333,2.2230694,0.0,12.388889,2.2089152,0.0,12.444445,2.1955545,0.0,12.5,2.1829536,0.0,12.388889,2.1710796,0.0,11.777778,2.1599,0.0,11.555555,2.1493816,0.0,11.444445,2.139493,0.0,11.388889,2.130203,0.0,11.388889,2.1214812,0.0,11.611111,2.1132982,0.0,11.555555,2.1056252,0.0,11.333333,2.0984352,0.0,11.0,2.091701,0.0,2.0853977,0.0,10.777778
12.166667,2.2706192,0.0,12.222222,2.253889,0.0,12.277778,2.2380497,0.0,12.333333,2.2230694,0.0,12.388889,2.2089152,0.0,12.444445,2.1955545,0.0,12.5,2.1829536,0.0,12.388889,2.1710796,0.0,11.777778,2.1599,0.0,11.555555,2.1493816,0.0,11.444445,2.139493,0.0,11.388889,2.130203,0.0,11.388889,2.1214812,0.0,11.611111,2.1132982,0.0,11.555555,2.1056252,0.0,11.333333,2.0984352,0.0,11.0,2.091701,0.0,10.777778,2.0853977,0.0,2.0795004,0.0,10.666667
12.222222,2.253889,0.0,12.277778,2.2380497,0.0,12.333333,2.2230694,0.0,12.388889,2.2089152,0.0,12.444445,2.1955545,0.0,12.5,2.1829536,0.0,12.388889,2.1710796,0.0,11.777778,2.1599,0.0,11.555555,2.1493816,0.0,11.444445,2.139493,0.0,11.388889,2.130203,0.0,11.388889,2.1214812,0.0,11.611111,2.1132982,0.0,11.555555,2.1056252,0.0,11.333333,2.0984352,0.0,11.0,2.091701,0.0,10.777778,2.0853977,0.0,10.666667,2.0795004,0.0,2.073986,0.0,10.777778
12.277778,2.2380497,0.0,12.333333,2.2230694,0.0,12.388889,2.2089152,0.0,12.444445,2.1955545,0.0,12.5,2.1829536,0.0,12.388889,2.1710796,0.0,11.777778,2.1599,0.0,11.555555,2.1493816,0.0,11.444445,2.139493,0.0,11.388889,2.130203,0.0,11.388889,2.1214812,0.0,11.611111,2.1132982,0.0,11.555555,2.1056252,0.0,11.333333,2.0984352,0.0,11.0,2.091701,0.0,10.777778,2.0853977,0.0,10.666667,2.0795004,0.0,10.777778,2.073986,0.0,2.0688322,0.0,11.222222
12.333333,2.2230694,0.0,12.388889,2.2089152,0.0,12.444445,2.1955545,0.0,12.5,2.1829536,0.0,12.388889,2.1710796,0.0,11.777778,2.1599,0.0,11.555555,2.1493816,0.0,11.444445,2.139493,0.0,11.388889,2.130203,0.0,11.388889,2.1214812,0.0,11.611111,2.1132982,0.0,11.555555,2.1056252,0.0,11.333333,2.0984352,0.0,11.0,2.091701,0.0,10.777778,2.0853977,0.0,10.666667,2.0795004,0.0,10.777778,2.073986,0.0,11.222222,2.0688322,0.0,2.0640175,0.0,11.555555
12.388889,2.2089152,0.0,12.444445,2.1955545,0.0,12.5,2.1829536,0.0,12.388889,2.1710796,0.0,11.777778,2.1599,0.0,11.555555,2.1493816,0.0,11.444445,2.139493,0.0,11.388889,2.130203,0.0,11.388889,2.1214812,0.0,11.611111,2.1132982,0.0,11.555555,2.1056252,0.0,11.333333,2.0984352,0.0,11.0,2.091701,0.0,10.777778,2.0853977,0.0,10.666667,2.0795004,0.0,10.777778,2.073986,0.0,11.222222,2.0688322,0.0,11.555555,2.0640175,0.0,2.0595217,0.0,11.944445
12.444445,2.1955545,0.0,12.5,2.1829536,0.0,12.388889,2.1710796,0.0,11.777778,2.1599,0.0,11.555555,2.1493816,0.0,11.444445,2.139493,0.0,11.388889,2.130203,0.0,11.388889,2.1214812,0.0,11.611111,2.1132982,0.0,11.555555,2.1056252,0.0,11.333333,2.0984352,0.0,11.0,2.091701,0.0,10.777778,2.0853977,0.0,10.666667,2.0795004,0.0,10.777778,2.073986,0.0,11.222222,2.0688322,0.0,11.555555,2.0640175,0.0,11.944445,2.0595217,0.0,2.0553255,0.0,11.722222
12.5,2.1829536,0.0,12.388889,2.1710796,0.0,11.777778,2.1599,0.0,11.555555,2.1493816,0.0,11.444445,2.139493,0.0,11.388889,2.130203,0.0,11.388889,2.1214812,0.0,11.611111,2.1132982,0.0,11.555555,2.1056252,0.0,11.333333,2.0984352,0.0,11.0,2.091701,0.0,10.777778,2.0853977,0.0,10.666667,2.0795004,0.0,10.777778,2.073986,0.0,11.222222,2.0688322,0.0,11.555555,2.0640175,0.0,11.944445,2.0595217,0.0,11.722222,2.0553255,0.0,2.0514107,0.0,11.333333
12.388889,2.1710796,0.0,11.777778,2.1599,0.0,11.555555,2.1493816,0.0,11.444445,2.139493,0.0,11.388889,2.130203,0.0,11.388889,2.1214812,0.0,11.611111,2.1132982,0.0,11.555555,2.1056252,0.0,11.333333,2.0984352,0.0,11.0,2.091701,0.0,10.777778,2.0853977,0.0,10.666667,2.0795004,0.0,10.777778,2.073986,0.0,11.222222,2.0688322,0.0,11.555555,2.0640175,0.0,11.944445,2.0595217,0.0,11.722222,2.0553255,0.0,11.333333,2.0514107,0.0,2.0477595,0.0,11.111111
11.777778,2.1599,0.0,11.555555,2.1493816,0.0,11.444445,2.139493,0.0,11.388889,2.130203,0.0,11.388889,2.1214812,0.0,11.611111,2.1132982,0.0,11.555555,2.1056252,0.0,11.333333,2.0984352,0.0,11.0,2.091701,0.0,10.777778,2.0853977,0.0,10.666667,2.0795004,0.0,10.777778,2.073986,0.0,11.222222,2.0688322,0.0,11.555555,2.0640175,0.0,11.944445,2.0595217,0.0,11.722222,2.0553255,0.0,11.333333,2.0514107,0.0,11.111111,2.0477595,0.0,2.0443559,0.0,10.944445
11.555555,2.1493816,0.0,11.444445,2.139493,0.0,11.388889,2.130203,0.0,11.388889,2.1214812,0.0,11.611111,2.1132982,0.0,11.555555,2.1056252,0.0,11.333333,2.0984352,0.0,11.0,2.091701,0.0,10.777778,2.0853977,0.0,10.666667,2.0795004,0.0,10.777778,2.073986,0.0,11.222222,2.0688322,0.0,11.555555,2.0640175,0.0,11.944445,2.0595217,0.0,11.722222,2.0553255,0.0,11.333333,2.0514107,0.0,11.111111,2.0477595,0.0,10.944445,2.0443559,0.0,2.0411842,0.0,11.055555
11.444445,2.139493,0.0,11.388889,2.130203,0.0,11.388889,2.1214812,0.0,11.611111,2.1132982,0.0,11.555555,2.1056252,0.0,11.333333,2.0984352,0.0,11.0,2.091701,0.0,10.777778,2.0853977,0.0,10.666667,2.0795004,0.0,10.777778,2.073986,0.0,11.222222,2.0688322,0.0,11.555555,2.0640175,0.0,11.944445,2.0595217,0.0,11.722222,2.0553255,0.0,11.333333,2.0514107,0.0,11.111111,2.0477595,0.0,10.944445,2.0443559,0.0,11.055555,2.0411842,0.0,2.0382295,0.0,11.166667
11.388889,2.130203,0.0,11.388889,2.1214812,0.0,11.611111,2.1132982,0.0,11.555555,2.1056252,0.0,11.333333,2.0984352,0.0,11.0,2.091701,0.0,10.777778,2.0853977,0.0,10.666667,2.0795004,0.0,10.777778,2.073986,0.0,11.222222,2.0688322,0.0,11.555555,2.0640175,0.0,11.944445,2.0595217,0.0,11.722222,2.0553255,0.0,11.333333,2.0514107,0.0,11.111111,2.0477595,0.0,10.944445,2.0443559,0.0,11.055555,2.0411842,0.0,11.166667,2.0382295,0.0,2.0354784,0.0,11.277778
11.388889,2.1214812,0.0,11.611111,2.1132982,0.0,11.555555,2.1056252,0.0,11.333333,2.0984352,0.0,11.0,2.091701,0.0,10.777778,2.0853977,0.0,10.666667,2.0795004,0.0,10.777778,2.073986,0.0,11.222222,2.0688322,0.0,11.555555,2.0640175,0.0,11.944445,2.0595217,0.0,11.722222,2.0553255,0.0,11.333333,2.0514107,0.0,11.111111,2.0477595,0.0,10.944445,2.0443559,0.0,11.055555,2.0411842,0.0,11.166667,2.0382295,0.0,11.277778,2.0354784,0.0,2.032917,0.0,11.444445
11.611111,2.1132982,0.0,11.555555,2.1056252,0.0,11.333333,2.0984352,0.0,11.0,2.091701,0.0,10.777778,2.0853977,0.0,10.666667,2.0795004,0.0,10.777778,2.073986,0.0,11.222222,2.0688322,0.0,11.555555,2.0640175,0.0,11.944445,2.0595217,0.0,11.722222,2.0553255,0.0,11.333333,2.0514107,0.0,11.111111,2.0477595,0.0,10.944445,2.0443559,0.0,11.055555,2.0411842,0.0,11.166667,2.0382295,0.0,11.277778,2.0354784,0.0,11.444445,2.032917,0.0,2.0305338,0.0,11.777778
11.555555,2.1056252,0.0,11.333333,2.0984352,0.0,11.0,2.091701,0.0,10.777778,2.0853977,0.0,10.666667,2.0795004,0.0,10.777778,2.073986,0.0,11.222222,2.0688322,0.0,11.555555,2.0640175,0.0,11.944445,2.0595217,0.0,11.722222,2.0553255,0.0,11.333333,2.0514107,0.0,11.111111,2.0477595,0.0,10.944445,2.0443559,0.0,11.055555,2.0411842,0.0,11.166667,2.0382295,0.0,11.277778,2.0354784,0.0,11.444445,2.032917,0.0,11.777778,2.0305338,0.0,2.0283165,0.0,12.055555
11.333333,2.0984352,0.0,11.0,2.091701,0.0,10.777778,2.0853977,0.0,10.666667,2.0795004,0.0,10.777778,2.073986,0.0,11.222222,2.0688322,0.0,11.555555,2.0640175,0.0,11.944445,2.0595217,0.0,11.722222,2.0553255,0.0,11.333333,2.0514107,0.0,11.111111,2.0477595,0.0,10.944445,2.0443559,0.0,11.055555,2.0411842,0.0,11.166667,2.0382295,0.0,11.277778,2.0354784,0.0,11.444445,2.032917,0.0,11.777778,2.0305338,0.0,12.055555,2.0283165,0.0,2.0262547,0.0,12.166667
11.0,2.091701,0.0,10.777778,2.0853977,0.0,10.666667,2.0795004,0.0,10.777778,2.073986,0.0,11.222222,2.0688322,0.0,11.555555,2.0640175,0.0,11.944445,2.0595217,0.0,11.722222,2.0553255,0.0,11.333333,2.0514107,0.0,11.111111,2.0477595,0.0,10.944445,2.0443559,0.0,11.055555,2.0411842,0.0,11.166667,2.0382295,0.0,11.277778,2.0354784,0.0,11.444445,2.032917,0.0,11.777778,2.0305338,0.0,12.055555,2.0283165,0.0,12.166667,2.0262547,0.0,2.0243375,0.0,11.944445
10.777778,2.0853977,0.0,10.666667,2.0795004,0.0,10.777778,2.073986,0.0,11.222222,2.0688322,0.0,11.555555,2.0640175,0.0,11.944445,2.0595217,0.0,11.722222,2.0553255,0.0,11.333333,2.0514107,0.0,11.111111,2.0477595,0.0,10.944445,2.0443559,0.0,11.055555,2.0411842,0.0,11.166667,2.0382295,0.0,11.277778,2.0354784,0.0,11.444445,2.032917,0.0,11.777778,2.0305338,0.0,12.055555,2.0283165,0.0,12.166667,2.0262547,0.0,11.944445,2.0243375,0.0,2.0311646,0.0,12.111111
